"Estimate","Std. Error","t value","term","ci_lo","ci_hi"
0.489394015460084,0.04992487350261,9.80260902282505,"(Intercept)",0.39154306146225,0.587244969457917
0.0438309939396338,0.00540116956286382,8.1150931163127,"lossccc",0.0332448961220268,0.0544170917572409
0.0412212537057973,0.00540116956286382,7.63191253783575,"losshybrid",0.0306351558881902,0.0518073515234043
0.0384225994852366,0.00540116956286382,7.1137554631527,"losspearson",0.0278365016676295,0.0490086973028436
0.0608205188828356,0.00425729740259355,14.2861804406203,"modelmlp",0.0524763693022763,0.0691646684633949
-0.0197396571520786,0.0057046399779225,-3.46028096925887,"modeltransformer",-0.030920546053574,-0.00855876825058311
