"Estimate","Std. Error","t value","term","ci_lo","ci_hi"
18.5031017490402,12.4139449203626,1.49050941241809,"(Intercept)",-5.82778320093446,42.8339866990148
-0.0565186205093553,0.0681175109515165,-0.829722338938414,"lossccc",-0.19002648869084,0.0769892476721298
0.00632829109120776,0.0681175109515166,0.0929025591629735,"losshybrid",-0.127179577090277,0.139836159272693
-0.00991605351248505,0.0681175109515166,-0.145572751763389,"losspearson",-0.14342392169397,0.123591814669
-0.434712202982685,0.0536914272121586,-8.09649185269271,"modelmlp",-0.53994546659707,-0.329478939368301
-0.125670168356484,0.0719528704005959,-1.7465622657834,"modeltransformer",-0.26669520292593,0.0153548662129618
