"Estimate","Std. Error","t value","term","ci_lo","ci_hi"
0.755927785099429,0.0313585693062861,24.1059398378834,"(Intercept)",0.694466118652405,0.817389451546453
0.0172570616929161,0.00265024454195892,6.5114978711212,"lossccc",0.0120626778404528,0.0224514455453795
0.0172669771507828,0.00265024454195892,6.51523920808452,"losshybrid",0.0120725932983194,0.0224613610032461
0.0161322873332129,0.00265024454195892,6.08709388050988,"losspearson",0.0109379034807495,0.0213266711856762
0.0239401268402318,0.00208896963396517,11.4602560281309,"modelmlp",0.0198458215928623,0.0280344320876014
-0.0103982772246749,0.0027992703273415,-3.71463846242756,"modeltransformer",-0.0158847462492559,-0.00491180820009393
